0.004953, -0.018877, 0.000000
0.004622, -0.018682, 0.000000
0.004282, -0.018478, 0.000000
0.003932, -0.018267, 0.000000
0.003575, -0.018046, 0.000000
0.003209, -0.017817, 0.000000
0.002835, -0.017579, 0.000000
0.002454, -0.017332, 0.000000
0.002066, -0.017076, 0.000000
0.001672, -0.016811, 0.000000
0.001273, -0.016536, 0.000000
0.000868, -0.016253, 0.000000
0.000459, -0.015959, 0.000000
0.000046, -0.015657, 0.000000
-0.000369, -0.015345, 0.000000
-0.000787, -0.015023, 0.000000
-0.001205, -0.014693, 0.000000
-0.001624, -0.014353, 0.000000
-0.002042, -0.014004, 0.000000
-0.002459, -0.013646, 0.000000
-0.002872, -0.013279, 0.000000
-0.003281, -0.012905, 0.000000
-0.003686, -0.012522, 0.000000
-0.004083, -0.012133, 0.000000
-0.004473, -0.011737, 0.000000
-0.004854, -0.011335, 0.000000
-0.005225, -0.010929, 0.000000
-0.005584, -0.010518, 0.000000
-0.005931, -0.010105, 0.000000
-0.006263, -0.009691, 0.000000
-0.006581, -0.009277, 0.000000
-0.006883, -0.008864, 0.000000
-0.007168, -0.008454, 0.000000
-0.007437, -0.008048, 0.000000
-0.007688, -0.007648, 0.000000
-0.007921, -0.007256, 0.000000
-0.008137, -0.006873, 0.000000
-0.008335, -0.006500, 0.000000
-0.008517, -0.006137, 0.000000
-0.008682, -0.005788, 0.000000
-0.008832, -0.005451, 0.000000
-0.008967, -0.005128, 0.000000
-0.009088, -0.004819, 0.000000
-0.009196, -0.004525, 0.000000
-0.009293, -0.004245, 0.000000
-0.009379, -0.003980, 0.000000
-0.009455, -0.003730, 0.000000
-0.009522, -0.003494, 0.000000
-0.009581, -0.003271, 0.000000
-0.009633, -0.003063, 0.000000
-0.009678, -0.002867, 0.000000
-0.009718, -0.002684, 0.000000
-0.009753, -0.002514, 0.000000
-0.009783, -0.002355, 0.000000
-0.009809, -0.002207, 0.000000
-0.009832, -0.002070, 0.000000
-0.009852, -0.001943, 0.000000
-0.009870, -0.001826, 0.000000
-0.009885, -0.001718, 0.000000
-0.009898, -0.001618, 0.000000
-0.009909, -0.001527, 0.000000
-0.009918, -0.001444, 0.000000
-0.009927, -0.001368, 0.000000
-0.009934, -0.001299, 0.000000
-0.009940, -0.001237, 0.000000
-0.009945, -0.001182, 0.000000
-0.009950, -0.001132, 0.000000
-0.009954, -0.001088, 0.000000
-0.009957, -0.001050, 0.000000
-0.009960, -0.001017, 0.000000
-0.009962, -0.000988, 0.000000
-0.009964, -0.000965, 0.000000
-0.009965, -0.000946, 0.000000
-0.009966, -0.000931, 0.000000
-0.009967, -0.000920, 0.000000
-0.009967, -0.000913, 0.000000
-0.009968, -0.000910, 0.000000
-0.009968, -0.000910, 0.000000
-0.009967, -0.000914, 0.000000
-0.009967, -0.000920, 0.000000
-0.009966, -0.000930, 0.000000
-0.009965, -0.000943, 0.000000
-0.009964, -0.000959, 0.000000
-0.009963, -0.000977, 0.000000
-0.009961, -0.000998, 0.000000
-0.009959, -0.001021, 0.000000
-0.009957, -0.001047, 0.000000
-0.009955, -0.001074, 0.000000
-0.009952, -0.001104, 0.000000
-0.009949, -0.001137, 0.000000
-0.009946, -0.001171, 0.000000
-0.009943, -0.001207, 0.000000
-0.009939, -0.001245, 0.000000
-0.009935, -0.001285, 0.000000
-0.009931, -0.001326, 0.000000
-0.009927, -0.001369, 0.000000
-0.009922, -0.001414, 0.000000
-0.009917, -0.001460, 0.000000
-0.009911, -0.001508, 0.000000
-0.009905, -0.001558, 0.000000
-0.009899, -0.001608, 0.000000
-0.009892, -0.001660, 0.000000
-0.009885, -0.001714, 0.000000
-0.009878, -0.001768, 0.000000
-0.009870, -0.001824, 0.000000
-0.009861, -0.001881, 0.000000
-0.009853, -0.001940, 0.000000
-0.009844, -0.001999, 0.000000
-0.009834, -0.002060, 0.000000
-0.009824, -0.002121, 0.000000
-0.009813, -0.002184, 0.000000
-0.009802, -0.002248, 0.000000
-0.009791, -0.002312, 0.000000
-0.009779, -0.002378, 0.000000
-0.009766, -0.002445, 0.000000
-0.009753, -0.002512, 0.000000
-0.009739, -0.002581, 0.000000
-0.009725, -0.002650, 0.000000
-0.009710, -0.002721, 0.000000
-0.009695, -0.002792, 0.000000
-0.009679, -0.002864, 0.000000
-0.009662, -0.002937, 0.000000
-0.009645, -0.003011, 0.000000
-0.009627, -0.003085, 0.000000
-0.009609, -0.003161, 0.000000
-0.009589, -0.003237, 0.000000
-0.009570, -0.003314, 0.000000
-0.009549, -0.003391, 0.000000
-0.009528, -0.003470, 0.000000
-0.009506, -0.003549, 0.000000
-0.009484, -0.003629, 0.000000
-0.009460, -0.003710, 0.000000
-0.009436, -0.003791, 0.000000
-0.009412, -0.003873, 0.000000
-0.009386, -0.003956, 0.000000
-0.009360, -0.004040, 0.000000
-0.009333, -0.004124, 0.000000
-0.009305, -0.004209, 0.000000
-0.009276, -0.004295, 0.000000
-0.009247, -0.004381, 0.000000
-0.009216, -0.004468, 0.000000
-0.009185, -0.004556, 0.000000
-0.009153, -0.004644, 0.000000
-0.009120, -0.004733, 0.000000
-0.009086, -0.004823, 0.000000
-0.009052, -0.004914, 0.000000
-0.009016, -0.005005, 0.000000
-0.008979, -0.005097, 0.000000
-0.008942, -0.005190, 0.000000
-0.008903, -0.005283, 0.000000
-0.008863, -0.005377, 0.000000
-0.008823, -0.005472, 0.000000
-0.008781, -0.005567, 0.000000
-0.008738, -0.005663, 0.000000
-0.008695, -0.005760, 0.000000
-0.008650, -0.005857, 0.000000
-0.008604, -0.005956, 0.000000
-0.008557, -0.006055, 0.000000
-0.008509, -0.006154, 0.000000
-0.008459, -0.006255, 0.000000
-0.008409, -0.006356, 0.000000
-0.008357, -0.006457, 0.000000
-0.008304, -0.006560, 0.000000
-0.008250, -0.006663, 0.000000
-0.008194, -0.006767, 0.000000
-0.008137, -0.006872, 0.000000
-0.008079, -0.006977, 0.000000
-0.008020, -0.007083, 0.000000
-0.007959, -0.007190, 0.000000
-0.007897, -0.007298, 0.000000
-0.007833, -0.007406, 0.000000
-0.007768, -0.007515, 0.000000
-0.007702, -0.007625, 0.000000
-0.007634, -0.007736, 0.000000
-0.007565, -0.007847, 0.000000
-0.007494, -0.007960, 0.000000
-0.007421, -0.008073, 0.000000
-0.007347, -0.008186, 0.000000
-0.007271, -0.008301, 0.000000
-0.007194, -0.008417, 0.000000
-0.007115, -0.008533, 0.000000
